Sector,Investor,CompaniesBackedInSector,InvestorType,Country,PensionSWF,BBBBacked,FundingBucket
Financial Services,OakNorth,2,Bank,United Kingdom,,FALSE,Bank/Loan
Financial Services,Oaktree,2,Asset Management,United States,,FALSE,Named
Financial Services,Outrun Ventures,2,Private Equity and Venture Capital,United Kingdom,,FALSE,Named
Financial Services,Oxford Endowment Fund,2,Asset Management,United Kingdom,,FALSE,Named
Financial Services,Perwyn,2,Private Equity and Venture Capital,United Kingdom,,FALSE,Named
Financial Services,Phoenix Group,2,Corporate,United Kingdom,UK pension funds,FALSE,Named
Financial Services,Pollen Street Capital,2,Private Equity and Venture Capital,United Kingdom,,FALSE,Named
Financial Services,Prime Ventures,2,Private Equity and Venture Capital,Netherlands,,TRUE,Named
Financial Services,Quilam Capital,2,Private Equity and Venture Capital,United Kingdom,,FALSE,Named
Financial Services,SAP,2,Corporate,United States,,FALSE,Named
Financial Services,Salesforce,2,Corporate,United States,,FALSE,Named
Financial Services,Samos Investments,2,Private Equity and Venture Capital,United Kingdom,,FALSE,Named
Financial Services,ScaleUp Capital,2,Private Equity and Venture Capital,United Kingdom,,FALSE,Named
Financial Services,Shawbrook Bank,2,Bank,United Kingdom,,TRUE,Named
Financial Services,Speedinvest,2,Private Equity and Venture Capital,Austria,,FALSE,Named
Financial Services,Ten Coves Capital,2,Private Equity and Venture Capital,United States,,FALSE,Named
Financial Services,Tenzing,2,Private Equity and Venture Capital,United Kingdom,,FALSE,Named
Financial Services,ThinCats,2,Specialist Lender,United Kingdom,,TRUE,Named
Financial Services,U-Start Club,2,Private Equity and Venture Capital,Italy,,FALSE,Named
Financial Services,Vitruvian Partners,2,Private Equity and Venture Capital,United Kingdom,,FALSE,Named
Financial Services,Warburg Pincus,2,Private Equity and Venture Capital,United States,,FALSE,Named
Financial Services,13books Capital,1,Private Equity and Venture Capital,United Kingdom,,TRUE,Named
Financial Services,24Haymarket,1,Angel Network,United Kingdom,,TRUE,Named
Financial Services,3i,1,Private Equity and Venture Capital,United Kingdom,,FALSE,Named
Financial Services,76 West Holdings,1,Corporate,United States,,FALSE,Named
Financial Services,AFG Partners,1,Private Equity and Venture Capital,Hong Kong,,FALSE,Named
Financial Services,ARGO Investment Managers,1,Asset Management,United Kingdom,,FALSE,Named
Financial Services,AS Capital,1,Asset Management,United Kingdom,,FALSE,Named
Financial Services,AUB Group,1,Corporate,Australia,,FALSE,Named
Financial Services,Abu Dhabi Growth Fund,1,Government,United Arab Emirates,,FALSE,Named
Financial Services,Access Industries,1,Private Investment Vehicle,United States,,FALSE,Named
Financial Services,Acton Capital Partners,1,Private Equity and Venture Capital,Germany,,FALSE,Named
Financial Services,Adcock Private Equity,1,Private Equity and Venture Capital,Australia,,FALSE,Named
Financial Services,Adelie,1,Private Equity and Venture Capital,France,,FALSE,Named
Financial Services,Advent International,1,Private Equity and Venture Capital,United States,,FALSE,Named
Financial Services,Advent Venture Partners,1,Private Equity and Venture Capital,United Kingdom,,FALSE,Named
Financial Services,All Seas Capital Partners,1,Private Equity and Venture Capital,United Kingdom,,FALSE,Named
Financial Services,Allectus Capital,1,Private Equity and Venture Capital,Bermuda,,FALSE,Named
Financial Services,Alliance Bernstein (AB),1,Private Equity and Venture Capital,United States,,FALSE,Named
Financial Services,Alliance Ventures,1,Corporate,Netherlands,,FALSE,Named
Financial Services,Allianz,1,Asset Management,Germany,,FALSE,Named
Financial Services,Alpha Wave Ventures,1,Private Equity and Venture Capital,United States,,FALSE,Named
Financial Services,AlphaCode,1,Accelerator,South Africa,,FALSE,Named
Financial Services,Altimeter Capital,1,Private Equity and Venture Capital,United States,,FALSE,Named
Financial Services,Amadeus Capital Partners,1,Private Equity and Venture Capital,United Kingdom,,FALSE,Named
Financial Services,Amber Infrastructure Group,1,Asset Management / Private Equity,United Kingdom,,FALSE,Named
Financial Services,Amundi,1,Asset Management,France,,FALSE,Named
Financial Services,Angels Nominees,1,Private Investment Vehicle,United Kingdom,,FALSE,Named
Financial Services,Apis Partners,1,Private Equity and Venture Capital,United Kingdom,,FALSE,Named
Financial Services,Apollo Global Management,1,Asset Management,United States,,FALSE,Named
Financial Services,Ara Partners,1,Private Equity and Venture Capital,United States,,FALSE,Named
Financial Services,ArchOver,1,Crowd funding,United Kingdom,,FALSE,Named
Financial Services,Ares Management,1,Asset Management,United States,,FALSE,Named
Financial Services,Arini,1,Asset Management,United Kingdom,,FALSE,Named
Financial Services,Assembly Capital Partners,1,Private Equity and Venture Capital,United Kingdom,,FALSE,Named
Financial Services,Atalaya Capital Management,1,Asset Management,United States,,FALSE,Named
Financial Services,Atempo Growth,1,Specialist Lender,United Kingdom,,TRUE,Named
Financial Services,Atlantic Vantage Point,1,Private Equity and Venture Capital,France,,FALSE,Named
Financial Services,Atomico,1,Private Equity and Venture Capital,United Kingdom,,TRUE,Named
Financial Services,BBVA,1,Bank,Spain,,FALSE,Named
Financial Services,BECO Capital,1,Private Equity and Venture Capital,United Arab Emirates,,FALSE,Named
Financial Services,BHL Holdings,1,Corporate,United Kingdom,,FALSE,Named
Financial Services,BNF Capital,1,Private Equity and Venture Capital,United Kingdom,,FALSE,Named
Financial Services,BNP Paribas,1,Bank,France,,FALSE,Named
Financial Services,BOKA Group,1,Private Equity and Venture Capital,United States,,FALSE,Named
Financial Services,Baillie Gifford,1,Asset Management,United Kingdom,,FALSE,Named
Financial Services,Bain Capital,1,Private Equity and Venture Capital,United States,,FALSE,Named
Financial Services,Bank of America,1,Bank,United States,,FALSE,Bank/Loan
Financial Services,Base Capital,1,Private Equity and Venture Capital,United States,,FALSE,Named
Financial Services,Base Partners,1,Private Equity and Venture Capital,Brazil,,FALSE,Named
Financial Services,Battery,1,Private Equity and Venture Capital,United States,,FALSE,Named
Financial Services,Beacon Equity Partners,1,Private Equity and Venture Capital,United States,,FALSE,Named
Financial Services,Beazley,1,Corporate,United Kingdom,,FALSE,Named
Financial Services,Beechbrook Capital,1,Specialist Lender,United Kingdom,,TRUE,Named
Financial Services,Beringea,1,Private Equity and Venture Capital,United States,,FALSE,Named
Financial Services,Birchal,1,Crowd funding,Australia,,FALSE,Named
Financial Services,Blossom Capital,1,Private Equity and Venture Capital,United Kingdom,,FALSE,Named
Financial Services,BnkToTheFuture,1,Crowd funding,Cayman Islands,,FALSE,Named
Financial Services,Bridgepoint,1,Private Equity and Venture Capital,United Kingdom,,FALSE,Named
Financial Services,Britannia,1,Corporate,India,,FALSE,Named
Financial Services,Business Finance Partnership Programme,1,Central Government,United Kingdom,,FALSE,Named
Financial Services,CFFI UK Ventures,1,Private Investment Vehicle,Barbados,,FALSE,Named
Financial Services,CNP Assurances,1,Corporate,France,,FALSE,Named
Financial Services,CTC Venture Capital,1,Private Equity and Venture Capital,United States,,FALSE,Named
Financial Services,CVentures,1,Corporate,Egypt,,FALSE,Named
Financial Services,Cambridge Capital Group,1,Angel Network,United Kingdom,,FALSE,Named
Financial Services,Canapi Ventures,1,Private Equity and Venture Capital,United Kingdom,,FALSE,Named
Financial Services,Capita PLC,1,Corporate,United Kingdom,,FALSE,Named
Financial Services,CapitalG (formerly Google Capital),1,Corporate,United States,,FALSE,Named
Financial Services,Cartesian Capital,1,Private Equity and Venture Capital,United States,,FALSE,Named
Financial Services,Catapult Venture Managers,1,Private Equity and Venture Capital,United Kingdom,,FALSE,Named
Financial Services,Cazenove Private Equity,1,Private Equity and Venture Capital,United Kingdom,,FALSE,Named
Financial Services,Centerbridge Partners,1,Private Equity and Venture Capital,United States,,FALSE,Named
Financial Services,Cercano Management,1,Family Office,United States,,FALSE,Named
Financial Services,Chalfen Ventures,1,Private Equity and Venture Capital,United Kingdom,,FALSE,Named
Financial Services,Chaucer Consulting,1,Corporate,United Kingdom,,FALSE,Named
Financial Services,Circle,1,Corporate,United States,,FALSE,Named
Financial Services,Clarendon Fund Managers,1,Private Equity and Venture Capital,United Kingdom,,TRUE,Named
Financial Services,Clocktower Ventures,1,Private Equity and Venture Capital,United States,,FALSE,Named
Financial Services,Club Changer,1,Family Office,Monaco / UAE,,FALSE,Named
Financial Services,Cohen Circle,1,Private Equity and Venture Capital,United States,,FALSE,Named
Financial Services,Coinbase Ventures,1,Corporate,United States,,FALSE,Named
Financial Services,Collector Bank,1,Bank,Sweden,,FALSE,Bank/Loan
Financial Services,Coller Capital,1,Private Equity and Venture Capital,United Kingdom,,FALSE,Named
Financial Services,Concentric Partners,1,Private Equity and Venture Capital,United Kingdom,,FALSE,Named
Financial Services,Contour Venture Partners,1,Private Equity and Venture Capital,United States,,FALSE,Named
Financial Services,Conviction Investment Partners (CIP),1,Private Equity and Venture Capital,United Kingdom,,FALSE,Named
Financial Services,Convoy Global Holdings,1,Asset Management,Hong Kong,,FALSE,Named
Financial Services,Crane Ventures,1,Private Equity and Venture Capital,United Kingdom,,FALSE,Named
Financial Services,Creative UK,1,Accelerator,United Kingdom,,FALSE,Named
Financial Services,Crossfin Holdings,1,Private Equity and Venture Capital,South Africa,,FALSE,Named
Financial Services,DB1 Ventures,1,,,,,Named
Financial Services,DIG Investments,1,Family Office,United Kingdom,,FALSE,Named
Financial Services,DKLM,1,Corporate,United Kingdom,,FALSE,Named
Financial Services,DNB,1,Bank,Norway,,FALSE,Named
Financial Services,DSW Ventures,1,Angel Network,United Kingdom,,TRUE,Named
Financial Services,Da Vinci Capital,1,Private Equity and Venture Capital,Russian Federation,,FALSE,Named
Financial Services,Dai-ichi Life Insurance,1,Corporate,Japan,,FALSE,Named
Financial Services,Dentons,1,Corporate,United Kingdom,,FALSE,Named
Financial Services,Development Bank of Wales,1,Devolved Government,United Kingdom,,FALSE,Named
Financial Services,Digital Currency Group,1,Private Equity and Venture Capital,United States,,FALSE,Named
Financial Services,Dragoneer Investment Group,1,Private Equity and Venture Capital,United States,,FALSE,Named
Financial Services,Drake Capital Advisors LLC,1,Private Equity and Venture Capital,United States,,FALSE,Named
Financial Services,Dubai Investments,1,Private Equity and Venture Capital,United Arab Emirates,,FALSE,Named
Financial Services,E& Investment,1,Private Equity and Venture Capital,"Korea, Republic Of (South Korea)",,FALSE,Named
Financial Services,ECI Partners,1,Private Equity and Venture Capital,United Kingdom,,FALSE,Named
Financial Services,ESM Investments,1,Angel Network,United Kingdom,,FALSE,Named
Financial Services,Earlymarket,1,Family Office,United Kingdom,,FALSE,Named
Financial Services,East Capital Group,1,Asset Management,Sweden,,FALSE,Named
Financial Services,East Lodge Capital,1,Private Equity and Venture Capital,United Kingdom,,FALSE,Named
Financial Services,Elbrus Capital,1,Private Equity and Venture Capital,Russian Federation,,FALSE,Named
Financial Services,Elkstone,1,Family Office,Ireland,,FALSE,Named
Financial Services,Elliott Management Corporation,1,Asset Management,United States,,FALSE,Named
Financial Services,Emery Capital,1,Private Equity and Venture Capital,Russian Federation,,FALSE,Named
Financial Services,Enstar,1,Corporate,Bermuda,,FALSE,Named
Financial Services,Entree Capital,1,Private Equity and Venture Capital,United Kingdom,,FALSE,Named
Financial Services,Entrepreneurs First,1,Accelerator,United Kingdom,,FALSE,Named
Financial Services,Eos Venture,1,Private Equity and Venture Capital,United Kingdom,,FALSE,Named
Financial Services,Equity Gap,1,Angel Network,United Kingdom,,FALSE,Named
Financial Services,Estancia Capital Partners,1,Private Equity and Venture Capital,United States,,FALSE,Named
Financial Services,Exponential Ventures,1,Private Equity and Venture Capital,United Kingdom,,FALSE,Named
Financial Services,FINTOP Capital,1,Private Equity and Venture Capital,United States,,FALSE,Named
Financial Services,FIS,1,Corporate,United States,,FALSE,Named
Financial Services,FJ Labs,1,Private Equity and Venture Capital,United States,,FALSE,Named
Financial Services,FMZ Ventures,1,Private Investment Vehicle,United States,,FALSE,Named
Financial Services,FNZ Group,1,Corporate,United Kingdom,,FALSE,Named
Financial Services,FactSet,1,Corporate,United States,,FALSE,Named
Financial Services,Farallon Capital Management,1,Asset Management,United States,,FALSE,Named
Financial Services,Fieldfisher,1,Corporate,United Kingdom,,FALSE,Named
Financial Services,Fifth Era,1,Private Equity and Venture Capital,United States,,FALSE,Named
Financial Services,Fin Capital,1,Private Equity and Venture Capital,United States,,FALSE,Named
Financial Services,Fin Venture Capital,1,Private Equity and Venture Capital,United States,,FALSE,Named
Financial Services,FinTech Collective,1,Private Equity and Venture Capital,United States,,FALSE,Named
Financial Services,Firestartr,1,Angel Network,United Kingdom,,FALSE,Named
Financial Services,FirstCape,1,Private Equity and Venture Capital,New Zealand,,FALSE,Named
Financial Services,Firstminute Capital,1,Private Equity and Venture Capital,United Kingdom,,FALSE,Named
Financial Services,Flow Capital,1,Private Equity and Venture Capital,Canada,,FALSE,Named
Financial Services,Fondazione di Sardegna,1,Corporate,Italy,,FALSE,Named
Financial Services,Foresight Group,1,Asset Management / Private Equity,United Kingdom,,TRUE,Named
Financial Services,Fortress Investment Group,1,Asset Management / Private Equity,United States,,FALSE,Named
Financial Services,Framework Venture Partners,1,Private Equity and Venture Capital,Canada,,FALSE,Named
Financial Services,Franklin Templeton,1,Private Equity and Venture Capital,United States,,FALSE,Named
Financial Services,Frog Capital,1,Private Equity and Venture Capital,United Kingdom,,TRUE,Named
Financial Services,Frontier Development Capital,1,Private Equity and Venture Capital,United Kingdom,,TRUE,Named
Financial Services,Fuel Venture Capital,1,Private Equity and Venture Capital,United States,,FALSE,Named
