Sector,Investor,Latitude,Longitude,InvestorType,Country,PensionSWF,BBBBacked,CompaniesBackedInSector
Education,Lloyds Banking Group,53.809305,-1.680548,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Education,Lumar,51.607101,-0.24468,Corporate,United Kingdom,,FALSE,1
Education,Midven,52.45994,-2.100544,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Education,Montagu Private Equity,51.51453,-0.157774,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Education,NEL Fund Managers,54.925643,-1.620569,Private Equity and Venture Capital,United Kingdom,,TRUE,1
Education,NVM Private Equity,54.971016,-1.612535,Private Equity and Venture Capital,United Kingdom,,TRUE,1
Education,Nesta,51.511348,-0.107548,Charity/Not-for-profit company,United Kingdom,,FALSE,1
Education,Northstar Equity Investors,54.971327,-1.597505,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Education,OakNorth,51.514297,-0.140143,Bank,United Kingdom,,FALSE,1
Education,Palatine Private Equity,53.477441,-2.243173,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Education,Paragon Development Finance,52.416642,-1.798474,Property Lender,United Kingdom,,FALSE,1
Education,Phoenix Equity Partners,51.510762,-0.136698,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Education,Prova,52.20235,-1.727042,Corporate,United Kingdom,,FALSE,1
Education,Redbus Ventures,51.51646,-0.155246,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Education,Scottish Enterprise,55.945754,-3.221459,Devolved Government,United Kingdom,,FALSE,1
Education,Shawbrook Bank,51.513208,-0.079295,Bank,United Kingdom,,TRUE,1
Education,SilverTree Equity,51.50231,-0.154406,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Education,Synova,51.508279,-0.140013,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Education,Systemiq,51.510289,-0.125044,Corporate,United Kingdom,,FALSE,1
Education,Talis Capital,51.456483,-0.193075,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Education,ThinCats,52.758356,-1.477058,Specialist Lender,United Kingdom,,TRUE,1
Education,University of Warwick Science Park,52.387015,-1.558093,University,United Kingdom,,FALSE,1
Education,WestBridge Capital,51.489014,-3.179718,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Education,Wild Blue Cohort,51.52703,-0.128768,Angel Network,United Kingdom,,FALSE,1
Education,Yeo Valley,51.288147,-2.795747,Corporate,United Kingdom,,FALSE,1
Financial Services,British Business Bank,53.382174,-1.472389,Central Government,United Kingdom,,FALSE,36
Financial Services,Crowdcube,51.523617,-0.083412,Crowd funding,United Kingdom,,FALSE,13
Financial Services,HSBC,51.507627,-0.09714,Bank,United Kingdom,,TRUE,9
Financial Services,Phoenix Court Group,51.531187,-0.12952,Private Equity and Venture Capital,United Kingdom,,FALSE,9
Financial Services,Seedcamp,51.516858,-0.142287,Private Equity and Venture Capital,United Kingdom,,TRUE,9
Financial Services,Balderton Capital,51.529874,-0.118818,Private Equity and Venture Capital,United Kingdom,,TRUE,7
Financial Services,Barclays,51.504924,-0.014381,Bank,United Kingdom,,TRUE,7
Financial Services,Index Ventures,51.511035,-0.137451,Private Equity and Venture Capital,United Kingdom,,FALSE,6
Financial Services,Molten Ventures,51.510289,-0.125044,Private Equity and Venture Capital,United Kingdom,,FALSE,6
Financial Services,Octopus Group,51.512038,-0.097431,Asset Management / Private Equity,United Kingdom,,FALSE,6
Financial Services,ACF Investors,51.519926,-0.107495,Private Equity and Venture Capital,United Kingdom,,FALSE,5
Financial Services,BGF (formerly Business Growth Fund),51.508771,-0.122916,Private Equity and Venture Capital,United Kingdom,,FALSE,5
Financial Services,Lloyds Banking Group,53.809305,-1.680548,Private Equity and Venture Capital,United Kingdom,,FALSE,5
Financial Services,Scottish Enterprise,55.945754,-3.221459,Devolved Government,United Kingdom,,FALSE,5
Financial Services,Triple Point,53.374425,-1.46808,Asset Management,United Kingdom,,FALSE,5
Financial Services,Albion Capital Group,51.520723,-0.103974,Private Equity and Venture Capital,United Kingdom,,FALSE,4
Financial Services,Fidelity International,51.512687,-0.096929,Asset Management,United Kingdom,,FALSE,4
Financial Services,Highland Europe,51.511746,-0.138085,Private Equity and Venture Capital,United Kingdom,,FALSE,4
Financial Services,JamJar Investments,51.501972,-0.119003,Private Investment Vehicle,United Kingdom,,TRUE,4
Financial Services,Legal & General,51.476116,-3.177297,Corporate,United Kingdom,UK pension funds,FALSE,4
Financial Services,Notion Capital Partners LLP,51.524129,-0.106586,Private Equity and Venture Capital,United Kingdom,,FALSE,4
Financial Services,Oxford Capital Partners,51.752564,-1.265674,Private Equity and Venture Capital,United Kingdom,,FALSE,4
Financial Services,Passion Capital,51.521893,-0.109014,Private Equity and Venture Capital,United Kingdom,,TRUE,4
Financial Services,Salica Investments,51.51621,-0.085208,Asset Management / Private Equity,United Kingdom,,TRUE,4
Financial Services,Talis Capital,51.456483,-0.193075,Private Equity and Venture Capital,United Kingdom,,FALSE,4
Financial Services,Volution,51.45695,-0.941386,Private Equity and Venture Capital,United Kingdom,,FALSE,4
Financial Services,Anthemis Group,51.517578,-0.136636,Private Equity and Venture Capital,United Kingdom,,FALSE,3
Financial Services,Blenheim Chalcot,51.513948,-0.22261,Private Equity and Venture Capital,United Kingdom,,FALSE,3
Financial Services,Cambridge Angels,52.234909,0.153433,Angel Network,United Kingdom,,FALSE,3
Financial Services,Envestors,51.505696,-0.105073,Angel Network,United Kingdom,,FALSE,3
Financial Services,IQ Capital Partners,52.213917,0.113932,Private Equity and Venture Capital,United Kingdom,,FALSE,3
Financial Services,MMC Ventures,51.49454,-0.156088,Private Equity and Venture Capital,United Kingdom,,TRUE,3
Financial Services,Magenta Partners,51.507358,-0.142039,Private Equity and Venture Capital,United Kingdom,,FALSE,3
Financial Services,Maven Capital Partners UK LLP,55.862675,-4.256424,Private Equity and Venture Capital,United Kingdom,,FALSE,3
Financial Services,Mouro Capital,51.508514,-0.133303,Private Equity and Venture Capital,United Kingdom,,FALSE,3
Financial Services,Nationwide Building Society,51.57353,-0.423274,Bank,United Kingdom,,FALSE,3
Financial Services,Nesta,51.511348,-0.107548,Charity/Not-for-profit company,United Kingdom,,FALSE,3
Financial Services,Par Equity,55.948296,-3.21342,Private Equity and Venture Capital,United Kingdom,,FALSE,3
Financial Services,Praetura Group,53.47988,-2.250781,Private Equity and Venture Capital,United Kingdom,,FALSE,3
Financial Services,Souter Investments LLP,55.952005,-3.198867,Family Office,United Kingdom,,FALSE,3
Financial Services,Toscafund Asset Management,51.506992,-0.142804,Specialist Lender,United Kingdom,,FALSE,3
Financial Services,Virgin Money UK,55.863326,-4.26009,Bank,United Kingdom,,FALSE,3
Financial Services,YFM Equity Partners,53.79721,-1.554253,Private Equity and Venture Capital,United Kingdom,,FALSE,3
Financial Services,83North,51.512021,-0.136704,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Financial Services,Angels Den,51.535716,-0.190083,Angel Network,United Kingdom,,FALSE,2
Financial Services,Ascension,51.490425,0.295556,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Financial Services,Aviva,53.371149,-1.485676,Corporate,United Kingdom,UK pension funds,FALSE,2
Financial Services,Cabot Square Capital,51.514962,-0.103637,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Financial Services,Calculus Capital,51.512328,-0.154981,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Financial Services,Channel 4,53.796354,-1.548888,State-owned enterprise (SOE) / Corporate strategic investor,United Kingdom,,FALSE,2
Financial Services,Committed Capital,51.508588,-0.142508,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Financial Services,Connect Ventures,51.517362,-0.125388,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Financial Services,Dawn Capital,51.514539,-0.130476,Private Equity and Venture Capital,United Kingdom,,TRUE,2
Financial Services,Deepbridge Capital,53.161686,-2.900117,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Financial Services,ETFS Capital,51.515967,-0.10851,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Financial Services,Gresham House,53.798,-1.551588,Asset Management,United Kingdom,,FALSE,2
Financial Services,Growth Lending Group,51.542808,-0.009977,Specialist Lender,United Kingdom,,FALSE,2
Financial Services,Guinness Ventures,51.495577,-0.126758,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Financial Services,Hedosophia,51.515723,-0.130846,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Financial Services,Hg,51.49336,-0.110195,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Financial Services,Inflexion Private Equity,51.517641,-0.148611,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Financial Services,Invest NI,54.594305,-5.93216,Devolved Government,United Kingdom,,FALSE,2
Financial Services,Investec Bank,51.515643,-0.090132,Bank,United Kingdom,,FALSE,2
Financial Services,Kin Group,51.511741,-0.146242,Private Investment Vehicle,United Kingdom,,FALSE,2
Financial Services,Kindred Capital VC,51.516744,-0.151602,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Financial Services,Mercia Asset Management,52.358937,-1.779514,Asset Management / Private Equity,United Kingdom,,TRUE,2
Financial Services,Mosaic Ventures,51.512314,-0.138134,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Financial Services,NatWest Group,53.480414,-2.253286,Bank,United Kingdom,,TRUE,2
Financial Services,Northstar Ventures,54.971327,-1.597505,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Financial Services,Numis,51.517697,-0.085967,Asset Management,United Kingdom,,FALSE,2
Financial Services,OakNorth,51.514297,-0.140143,Bank,United Kingdom,,FALSE,2
Financial Services,Outrun Ventures,51.525617,-0.083602,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Financial Services,Oxford Endowment Fund,51.752802,-1.291298,Asset Management,United Kingdom,,FALSE,2
Financial Services,Phoenix Group,52.376283,-1.894168,Corporate,United Kingdom,UK pension funds,FALSE,2
Financial Services,Pollen Street Capital,51.512501,-0.119434,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Financial Services,Quilam Capital,51.511741,-0.146242,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Financial Services,Samos Investments,51.517518,-0.122196,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Financial Services,ScaleUp Capital,51.515985,-0.150235,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Financial Services,Shawbrook Bank,51.513208,-0.079295,Bank,United Kingdom,,TRUE,2
Financial Services,Tenzing,51.874376,-0.4284,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Financial Services,ThinCats,52.758356,-1.477058,Specialist Lender,United Kingdom,,TRUE,2
Financial Services,Vitruvian Partners,51.506739,-0.148953,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Financial Services,13books Capital,51.522751,-0.103659,Private Equity and Venture Capital,United Kingdom,,TRUE,1
Financial Services,24Haymarket,51.509213,-0.13202,Angel Network,United Kingdom,,TRUE,1
Financial Services,3i,51.502202,-0.153257,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Financial Services,ARGO Investment Managers,51.511387,-0.143244,Asset Management,United Kingdom,,FALSE,1
Financial Services,AS Capital,51.525647,0.102024,Asset Management,United Kingdom,,FALSE,1
Financial Services,Advent Venture Partners,51.512314,-0.138134,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Financial Services,All Seas Capital Partners,51.504963,-0.087625,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Financial Services,Amadeus Capital Partners,52.209941,0.117535,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Financial Services,Amber Infrastructure Group,51.50416,-0.079748,Asset Management / Private Equity,United Kingdom,,FALSE,1
Financial Services,Angels Nominees,53.333304,-2.645049,Private Investment Vehicle,United Kingdom,,FALSE,1
Financial Services,Apis Partners,51.500555,-0.164044,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Financial Services,ArchOver,51.511371,-0.085714,Crowd funding,United Kingdom,,FALSE,1
Financial Services,Arini,51.508405,-0.153136,Asset Management,United Kingdom,,FALSE,1
Financial Services,Assembly Capital Partners,51.511381,-0.09021,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Financial Services,Atempo Growth,51.505461,-0.138716,Specialist Lender,United Kingdom,,TRUE,1
Financial Services,Atomico,51.518334,-0.135567,Private Equity and Venture Capital,United Kingdom,,TRUE,1
Financial Services,Baillie Gifford,55.955044,-3.186549,Asset Management,United Kingdom,,FALSE,1
Financial Services,Beazley,52.482911,-1.900778,Corporate,United Kingdom,,FALSE,1
Financial Services,Beechbrook Capital,51.519648,-0.158995,Specialist Lender,United Kingdom,,TRUE,1
Financial Services,Blossom Capital,51.52699,-0.086745,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Financial Services,Bridgepoint,51.540386,0.038327,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Financial Services,Cambridge Capital Group,52.234909,0.153433,Angel Network,United Kingdom,,FALSE,1
Financial Services,Capita PLC,51.515235,-0.091619,Corporate,United Kingdom,,FALSE,1
Financial Services,Catapult Venture Managers,52.48025,-0.923134,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Financial Services,Cazenove Private Equity,51.517777,-0.092508,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Financial Services,Chaucer Consulting,51.513159,-0.078476,Corporate,United Kingdom,,FALSE,1
Financial Services,Clarendon Fund Managers,54.597775,-5.931195,Private Equity and Venture Capital,United Kingdom,,TRUE,1
Financial Services,Coller Capital,51.504483,-0.149087,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Financial Services,Concentric Partners,51.508901,-0.144686,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Financial Services,Crane Ventures,51.514867,-0.13643,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Financial Services,Creative UK,53.473677,-2.301759,Accelerator,United Kingdom,,FALSE,1
Financial Services,DKLM,51.53226,-0.095045,Corporate,United Kingdom,,FALSE,1
Financial Services,DSW Ventures,53.345237,-2.639191,Angel Network,United Kingdom,,TRUE,1
Financial Services,Dentons,51.46357,-2.118228,Corporate,United Kingdom,,FALSE,1
Financial Services,Development Bank of Wales,51.483907,-3.191222,Devolved Government,United Kingdom,,FALSE,1
Financial Services,ECI Partners,51.506554,-0.135054,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Financial Services,ESM Investments,55.866733,-4.277582,Angel Network,United Kingdom,,FALSE,1
Financial Services,Earlymarket,51.513706,-0.132932,Family Office,United Kingdom,,FALSE,1
Financial Services,East Lodge Capital,51.506992,-0.142804,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Financial Services,Entree Capital,51.522001,-0.143922,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Financial Services,Entrepreneurs First,51.529269,-0.088062,Accelerator,United Kingdom,,FALSE,1
Financial Services,Eos Venture,51.521036,-0.081185,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Financial Services,Equity Gap,55.950643,-3.208593,Angel Network,United Kingdom,,FALSE,1
Financial Services,Exponential Ventures,51.517578,-0.136636,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Financial Services,Fieldfisher,52.369105,-1.799673,Corporate,United Kingdom,,FALSE,1
Financial Services,Firstminute Capital,51.512087,-0.114406,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Financial Services,Frontier Development Capital,52.482336,-1.900985,Private Equity and Venture Capital,United Kingdom,,TRUE,1
Financial Services,Future Planet Capital,53.47944,-2.250206,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Financial Services,GC Angels,52.496447,-1.878182,Angel Network,United Kingdom,,FALSE,1
Financial Services,GP Bullhound,51.505461,-0.138716,Merchant Bank,United Kingdom,,FALSE,1
Financial Services,Grafton Capital,51.513183,-0.148763,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Financial Services,Greenwood Way Capital,51.516112,-0.173839,Angel Network,United Kingdom,,FALSE,1
Financial Services,Growth Capital Partners,51.506892,-0.138787,Private Equity and Venture Capital,United Kingdom,,TRUE,1
Financial Services,Henderson Global Investors,51.520644,-0.079241,Asset Management,United Kingdom,,FALSE,1
Financial Services,Honeycomb Investment Trust,51.515235,-0.091619,Asset Management,United Kingdom,,FALSE,1
Financial Services,House of Fraser,51.514559,-0.145883,Corporate,United Kingdom,,FALSE,1
Financial Services,Hoxton Ventures,51.516679,-0.127074,Private Equity and Venture Capital,United Kingdom,,TRUE,1
Financial Services,IHS Markit,51.412564,-0.763061,Corporate,United Kingdom,,FALSE,1
Financial Services,IP Group,51.517285,-0.096031,Commercialisation Company,United Kingdom,,FALSE,1
Financial Services,IRIS,52.913705,-4.173051,Corporate,United Kingdom,,FALSE,1
Financial Services,ITV,54.604774,-5.920191,Corporate,United Kingdom,,FALSE,1
Financial Services,InMotion Ventures,51.52479,-0.089129,Corporate,United Kingdom,,FALSE,1
Financial Services,InReach Ventures,51.523994,-0.080628,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Financial Services,Insurtech Gateway,51.496077,-0.13613,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Financial Services,International Airlines Group,51.537326,-0.487335,Corporate,United Kingdom,,FALSE,1
Financial Services,Invoke Capital Partners,51.511144,-0.15572,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Financial Services,JRJ Group,51.511516,-0.146799,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Financial Services,Kartesia,51.51312,-0.142497,Asset Management,United Kingdom,,FALSE,1
Financial Services,Kennet Partners,51.508514,-0.133303,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Financial Services,Kingsway Capital Partners Limited,51.507986,-0.137417,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Financial Services,Latitude Investment Management,51.499321,-0.157034,Asset Management,United Kingdom,,FALSE,1
Financial Services,Latitude fund,51.499321,-0.157034,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Financial Services,Launchbay Capital,51.513681,-0.145558,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Financial Services,LeapFrog Investments,51.511664,-0.098211,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Financial Services,Metric Capital Partners,51.506739,-0.148953,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Financial Services,Mobeus,51.506229,-0.146279,Private Equity and Venture Capital,United Kingdom,,TRUE,1
Financial Services,Moneysupermarket.com,53.189105,-3.05239,Corporate,United Kingdom,,FALSE,1
Financial Services,Montagu Private Equity,51.51453,-0.157774,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Financial Services,Montreux Capital Management,51.507218,-0.142881,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Financial Services,Murray Capital,55.95109,-3.206974,Family Office,United Kingdom,,FALSE,1
Financial Services,NEL Fund Managers,54.925643,-1.620569,Private Equity and Venture Capital,United Kingdom,,TRUE,1
Financial Services,New Wave Ventures,51.519926,-0.107495,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Financial Services,Ninety One,51.521722,-0.071484,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Financial Services,No. 9,53.143691,0.338935,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Financial Services,NorthInvest,53.795472,-1.555729,Angel Network,United Kingdom,,FALSE,1
Financial Services,Nucleus Financial Platforms,51.514543,-0.086114,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Financial Services,Oceanwood Capital Management,51.513001,-0.153166,Asset Management,United Kingdom,,FALSE,1
Financial Services,Omni Partners,51.518105,-0.151807,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Financial Services,Oxford Innovation Finance,51.731891,-1.204714,Angel Network,United Kingdom,,FALSE,1
Financial Services,Oxx,51.512597,-0.13671,Private Equity and Venture Capital,United Kingdom,,TRUE,1
Financial Services,Palatine Private Equity,53.477441,-2.243173,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Financial Services,Penta Capital,55.86225,-4.260938,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Financial Services,Perscitus Advisers,51.497689,-0.165369,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Financial Services,Pi Labs,51.520888,-0.072197,Accelerator,United Kingdom,,FALSE,1
Financial Services,Piper Private Equity,51.517191,-0.145141,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Financial Services,Polar Capital,51.496998,-0.140357,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Financial Services,Promethean Investments LLP,51.512423,-0.143303,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Financial Services,Puma Investment Management,51.508957,-0.143098,Asset Management,United Kingdom,,FALSE,1
Financial Services,Quester Venture Partnership,51.512038,-0.097431,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Financial Services,Renaissance Capital Partners,51.240553,-0.614204,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Financial Services,SFC Capital,53.263837,-2.536688,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Financial Services,Sabre Insurance,51.301333,-0.323148,Corporate,United Kingdom,,FALSE,1
Financial Services,Sage,51.510409,-0.070391,Corporate,United Kingdom,,FALSE,1
Financial Services,Said Business School,51.753291,-1.268342,University,United Kingdom,,FALSE,1
Financial Services,Schroders,51.248506,-0.158924,Asset Management,United Kingdom,,FALSE,1
Financial Services,Scottish EDGE,56.416609,-3.482055,Charity/Not-for-profit company,United Kingdom,,FALSE,1
Financial Services,Scottish Equity Partners,55.862643,-4.257174,Private Equity and Venture Capital,United Kingdom,,TRUE,1
Financial Services,SilverRock Financial Services,51.512314,-0.149519,Bank,United Kingdom,,FALSE,1
Financial Services,SilverTree Equity,51.50231,-0.154406,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Financial Services,Sprints Capital,51.508654,-0.133066,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Financial Services,Standard Life Aberdeen,55.954851,-3.19359,Asset Management,United Kingdom,UK pension funds,FALSE,1
Financial Services,Stride.VC,51.522751,-0.103659,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Financial Services,Sussex Place Ventures,51.526583,-0.161353,Private Equity and Venture Capital,United Kingdom,,TRUE,1
Financial Services,SyndicateRoom,52.234909,0.153433,Crowd funding,United Kingdom,,TRUE,1
Financial Services,TempoCap,51.510623,-0.124569,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Financial Services,Tifosy,51.517106,-0.094424,Crowd funding,United Kingdom,,FALSE,1
Financial Services,UFP Fintech,51.511448,-0.142536,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Financial Services,Unilever,53.830245,-1.456816,Corporate,United Kingdom,,FALSE,1
Financial Services,University of Edinburgh,55.943737,-3.184186,University,United Kingdom,,FALSE,1
Financial Services,University of Ulster,55.148597,-6.682278,University,United Kingdom,,FALSE,1
Financial Services,University of Warwick Science Park,52.387015,-1.558093,University,United Kingdom,,FALSE,1
Financial Services,Venrex Investment Management,51.494596,-0.156216,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Financial Services,VentureFounders,51.514178,-0.093552,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Financial Services,Warrington Borough Council,53.388301,-2.592532,Local and Regional Government,United Kingdom,,FALSE,1
Financial Services,Warwick Capital Partners,51.508654,-0.133066,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Financial Services,Wayra,51.522543,-0.135006,Accelerator,United Kingdom,,FALSE,1
Financial Services,Wealth Club,51.461031,-0.304332,Angel Network,United Kingdom,,FALSE,1
Financial Services,West Midlands Enterprise,52.684925,-1.801533,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Financial Services,Wharton Asset Management,51.518829,-0.173326,Family Office,United Kingdom,,FALSE,1
Financial Services,Winton Capital Management,51.515715,-0.10238,Asset Management,United Kingdom,,FALSE,1
Financial Services,World Gold Council,51.514778,-0.102246,Corporate,United Kingdom,,FALSE,1
Financial Services,Worldpay Group,51.512154,-0.090177,Corporate,United Kingdom,,FALSE,1
Financial Services,Wyelands Capital,51.511741,-0.146242,Bank,United Kingdom,,FALSE,1
Financial Services,XTX Markets,51.533481,-0.125043,Asset Management,United Kingdom,,FALSE,1
Financial Services,Zoopla Property Group,51.50212,-0.070511,Corporate,United Kingdom,,FALSE,1
Financial Services,aberdeen,51.519875,-0.07838,Asset Management,United Kingdom,,FALSE,1
Life Sciences,IP Group,51.517285,-0.096031,Commercialisation Company,United Kingdom,,FALSE,19
Life Sciences,British Business Bank,53.382174,-1.472389,Central Government,United Kingdom,,FALSE,13
Life Sciences,HSBC,51.507627,-0.09714,Bank,United Kingdom,,TRUE,9
Life Sciences,Oxford Science Enterprises,51.755299,-1.257415,Commercialisation Company,United Kingdom,,FALSE,7
Life Sciences,Amadeus Capital Partners,52.209941,0.117535,Private Equity and Venture Capital,United Kingdom,,FALSE,6
Life Sciences,Future Planet Capital,53.47944,-2.250206,Private Equity and Venture Capital,United Kingdom,,FALSE,5
Life Sciences,University of Oxford,51.751927,-1.215879,University,United Kingdom,,FALSE,5
Life Sciences,BGF (formerly Business Growth Fund),51.508771,-0.122916,Private Equity and Venture Capital,United Kingdom,,FALSE,4
Life Sciences,Molten Ventures,51.510289,-0.125044,Private Equity and Venture Capital,United Kingdom,,FALSE,4
Life Sciences,Octopus Group,51.512038,-0.097431,Asset Management / Private Equity,United Kingdom,,FALSE,4
Life Sciences,Albion Capital Group,51.520723,-0.103974,Private Equity and Venture Capital,United Kingdom,,FALSE,3
Life Sciences,Cambridge Innovation Capital,52.248533,0.081223,Private Equity and Venture Capital,United Kingdom,,TRUE,3
Life Sciences,Development Bank of Wales,51.483907,-3.191222,Devolved Government,United Kingdom,,FALSE,3
Life Sciences,Downing,51.503541,-0.12767,Private Equity and Venture Capital,United Kingdom,,FALSE,3
Life Sciences,Lansdowne Partners,51.506992,-0.142804,Asset Management,United Kingdom,,FALSE,3
Life Sciences,Lightrock,51.507905,-0.131757,Private Equity and Venture Capital,United Kingdom,,FALSE,3
Life Sciences,Mercia Asset Management,52.358937,-1.779514,Asset Management / Private Equity,United Kingdom,,TRUE,3
Life Sciences,Woodford Investment Management,51.731891,-1.204714,Private Equity and Venture Capital,United Kingdom,,FALSE,3
Life Sciences,Acceleris,51.505396,-0.016249,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Life Sciences,AstraZeneca,52.190486,0.134298,Corporate,United Kingdom,,FALSE,2
Life Sciences,Barclays,51.504924,-0.014381,Bank,United Kingdom,,TRUE,2
Life Sciences,Cambridge Angels,52.234909,0.153433,Angel Network,United Kingdom,,FALSE,2
Life Sciences,Cambridge Enterprise,52.248533,0.081223,Commercialisation Company,United Kingdom,,FALSE,2
Life Sciences,Catapult Venture Managers,52.48025,-0.923134,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Life Sciences,Chimera Partners,51.509799,-0.147445,Merchant Bank,United Kingdom,,FALSE,2
Life Sciences,Gresham House,53.798,-1.551588,Asset Management,United Kingdom,,FALSE,2
Life Sciences,IQ Capital Partners,52.213917,0.113932,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Life Sciences,Janus Henderson Investors,51.520644,-0.079241,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Life Sciences,Kindred Capital VC,51.516744,-0.151602,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Life Sciences,Legal & General,51.476116,-3.177297,Corporate,United Kingdom,UK pension funds,FALSE,2
Life Sciences,Maven Capital Partners UK LLP,55.862675,-4.256424,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Life Sciences,NEL Fund Managers,54.925643,-1.620569,Private Equity and Venture Capital,United Kingdom,,TRUE,2
Life Sciences,Oxford Innovation Finance,51.731891,-1.204714,Angel Network,United Kingdom,,FALSE,2
Life Sciences,Phoenix Equity Partners,51.510762,-0.136698,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Life Sciences,SV Health Investors,51.508553,-0.123357,Private Equity and Venture Capital,United Kingdom,,TRUE,2
