CompanyNumber,CompanyName,BestEstimateEmployees,BestEstimateTurnover,WomenLed,IUK_GBP,Investment_GBP,RegisteredPostcode,Homepage_domain,financials_source
12665703,EMERGE CARE AND THERAPEUTIC SOLUTIONS LIMITED,132.0,5689860.0,0,0.0,0.0,ST7 4PG,www.exceltrainingsolutions.co.uk,DC
13177867,CARE-A-LOT LIMITED,95.0,3812540.0,1,0.0,0.0,ST6 1DJ,care-a-lot.co.uk,DC
13576781,S&P CONSULTING SERVICES LTD,14.0,1087842.0,0,0.0,0.0,ST4 8FJ,sprecruitment.net,DC
13773834,EDENS CARE LTD,45.0,1577115.0,1,0.0,0.0,ST4 2LW,edenscare.co.uk,DC
14675496,SIRRI CARE LTD,25.0,843550.0,1,0.0,0.0,ST3 4JF,sirricare.co.uk,DC
OC419724,CLOWES & CO. LLP,16.0,2473456.0,1,0.0,0.0,ST9 9NN,clowessolicitors.co.uk,DC
00617795,"DEVON, EXETER AND PLYMOUTH CHAMBER OF COMMERCE",67.0,5243889.0,0,0.0,0.0,PL6 5QZ,devonchamber.co.uk,DC
03522826,THE ELMS CARE CENTRE LIMITED,80.0,3210560.0,0,0.0,0.0,PL12 4JE,www.elmscarecentre.co.uk,DC
04134242,NATIONAL PUBLIC TRANSPORT INFORMATION LIMITED,27.0,1084374.0,0,0.0,0.0,PL6 8BX,swpti.co.uk,DC
07909553,CARE CONTROL SYSTEMS LIMITED,45.0,2264625.0,0,0.0,0.0,PL19 9DP,carecontrolsystems.co.uk,DC
08340841,MARAMA CARE PVT LTD,18.0,681768.0,1,0.0,0.0,PL4 0SJ,www.maramacare.co.uk,DC
08765695,VENTRO LTD,258.0,57783152.0,0,0.0,1.0,PL6 7TL,www.ventrogroup.com,DC
09319212,CLEAR THINKING CARE LIMITED,251.0,8469242.0,1,0.0,0.0,PL6 8LR,www.clearthinkingcare.co.uk,DC
09775003,WAVETRAK LIMITED,37.0,2015427.0,0,0.0,0.0,,www.surfline.com,DC
09884605,INDIANA HEALTH CARE SERVICES LIMITED,64.0,1934592.0,1,0.0,0.0,PL3 4RJ,www.indianahealthcare.co.uk,DC
10290102,CORE BLUE LIMITED,19.0,956175.0,0,677390.2,0.0,PL7 5JX,coreblue.com,DC
10602105,HARRY WALKER ACCOUNTANCY LTD,14.0,361760.0,1,0.0,0.0,PL19 8AB,www.harrywalkeraccountancy.co.uk,DC
10940872,VOYAGER MARINE LTD,12.0,2112648.0,0,211602.0,0.0,PL1 2AS,www.voyagerboatyard.co.uk,DC
11018311,DROPLESS LTD,39.0,615459.0,0,0.0,0.0,PL1 3RP,dropless.co.uk,DC
11114747,LIFE LEDGER LIMITED,14.0,552888.0,1,0.0,1250003.5,PL11 3AB,lifeledger.com,DC
11129719,SAS UTILITIES LIMITED,25.0,3998575.0,0,0.0,0.0,SY7 8BW,ukutilityconnections.co.uk,DC
11310159,TUNGSTEN WEST PLC,43.0,1805090.0,0,0.0,14050000.0,PL7 5BS,www.tungstenwest.com,DC
11513708,GREENLIGHT TRAINING LIMITED,94.0,3171748.0,0,0.0,0.0,PL6 7SG,www.greenlightsc.co.uk,DC
11832133,SMEATON HEALTHCARE LIMITED,410.0,12976401.0,0,0.0,0.0,PL4 0NP,smeatonhealthcare.co.uk,DC
11854467,DRAKELANDS RESTORATION LIMITED,49.0,6017.0,0,0.0,0.0,PL7 5BS,www.tungstenwest.com,DC
11919357,SECO SUPPORT LIMITED,356.0,10595628.0,0,0.0,0.0,PL6 7RG,secosupport.com,DC
12201974,J&M HEALTHCARE LIMITED,86.0,3803436.0,1,0.0,0.0,PE1 5DD,jmhealthcare.co.uk,DC
12205715,WESSEX RETAIL LIMITED,535.0,107634536.0,0,0.0,0.0,PL12 6LX,applebywestward.co.uk,DC
12314351,TRAUMA INFORMED SCHOOLS UK CIC,22.0,1348243.0,0,0.0,0.0,E1W 1YW,www.trauma-informed.uk,DC
12385028,NURSES DIRECT LTD,130.0,10101390.0,0,0.0,0.0,PL4 9AA,nursesdirectcare.com,DC
12921536,ORLANDO CARE HOMES LTD,62.0,2172914.0,1,0.0,0.0,PL6 7PP,orlandocarehomes.co.uk,DC
13010211,THE WORK INCLUSION PROJECT LTD,75.0,5827725.0,1,0.0,0.0,PL3 6AQ,www.theworkinclusionproject.co.uk,DC
13152020,DISTRICT HEALTHCARE LIMITED,42.0,1417164.0,1,0.0,0.0,PL7 4LX,districthealthcare.co.uk,DC
13652759,EDGEMOOR DAY NURSERY LTD,15.0,324315.0,1,0.0,0.0,PL20 7BG,edgemoornursery.com,DC
13771019,HUNTER AND HUGHES LTD,21.0,789768.0,0,0.0,0.0,PL1 3RS,www.hunterhughes.co.uk,DC
14109106,PLYMOUTH AND SOUTH DEVON FREEPORT LIMITED,15.0,1174005.0,0,0.0,0.0,PL1 4RW,www.marinebusinesstechnologycentre.co.uk,DC
00056685,EXMOUTH MARINA LTD,24.0,3074424.0,0,0.0,0.0,EX5 1EW,www.exmouthmarina.co.uk,DC
00397185,J N BAKER LIMITED,270.0,31187517.0,0,0.0,0.0,BS23 3DN,www.bakersdolphin.com,DC
00594967,DAVIES & MEREDITH LIMITED,18.0,26638300.0,0,0.0,0.0,CF31 3TU,,DC
01200293,G. & M.J. CROUCH & SON LIMITED,276.0,89588789.0,0,0.0,0.0,LE8 0EX,www.crouchrecovery.co.uk,DC
01439705,S W GROUP LOGISTICS LIMITED,499.0,35980123.0,0,0.0,0.0,SN2 2QJ,swgroup.co.uk,DC
01472305,GO GOODWINS GROUP LTD,35.0,2738085.0,0,0.0,0.0,CH6 6HJ,,DC
01640205,I H JORDAN (TRANSPORT) LIMITED,17.0,576385.0,0,0.0,0.0,WA16 0SR,www.bricktransport.com,DC
01768781,SINTRA (U.K.) LIMITED,15.0,508575.0,0,0.0,0.0,DN40 3JZ,sintra.co.uk,DC
01778040,EFL GLOBAL UK (PVT) LTD,44.0,2827792.0,0,0.0,0.0,CM2 5LB,www.locherevers.co.uk,DC
01860865,GRINDLES COACHES LIMITED,25.0,678450.0,0,0.0,0.0,GL17 9AP,www.grindlescoaches.co.uk,DC
01897769,TURBOSTYLE COACHES LIMITED,33.0,1325346.0,0,0.0,0.0,RG19 6AB,turbostylecoaches.co.uk,DC
01917579,RYANAIR UK LIMITED,1228.0,680412250.0,0,0.0,0.0,CM24 1QW,www.stanstedairport.com,DC
01960655,MILLMOVE LIMITED,12.0,406860.0,1,0.0,0.0,GL15 4EU,,DC
02092360,DAN SHIPPING AND CHARTERING LIMITED,15.0,1926296.0,0,0.0,0.0,HU13 0LH,www.danshipping.co.uk,DC
02247637,B.R. SAUNDERS (TRANSPORT) LIMITED,126.0,10565545.0,0,0.0,0.0,KT12 3PW,www.brsaunders.co.uk,DC
02267425,K & W BRICK HAULAGE LIMITED,92.0,14967776.0,0,0.0,0.0,TA1 2PX,www.rtkeedwellgroup.co.uk,DC
02470523,SARGEANTS BROTHERS LIMITED,44.0,1767128.0,0,0.0,0.0,HR5 3AL,www.sargeantsbros.com,DC
02625673,CALNE COMMUNITY TRANSPORT,18.0,722916.0,1,0.0,0.0,SN11 8AH,www.communityfirst.org.uk,DC
02765638,NEMCAST INTERNATIONAL LIMITED,100.0,3500000.0,1,0.0,0.0,NW2 1JH,,DC
02776511,G.B. COURIERS LIMITED,34.0,1198738.0,0,0.0,0.0,MK40 3JJ,www.gbcouriers.co.uk,DC
03019745,DESPATCH POINT LTD,13.0,835484.0,0,0.0,0.0,RG22 6HY,www.despatchpoint.com,DC
03019871,BLUE LINE (HEREFORD) LIMITED,13.0,397462.0,0,0.0,0.0,HR4 9LW,www.blueline-taxis.co.uk,DC
03040336,LLANGOLLEN RAILWAY TRUST LIMITED,37.0,2233645.0,0,0.0,0.0,LL20 8SN,llangollen-railway.co.uk,DC
03143909,NEW REG LIMITED,40.0,10149200.0,0,0.0,0.0,PR4 5AA,www.newreg.co.uk,DC
03201506,BURDEN TRANSPORT LIMITED,22.0,745910.0,0,0.0,0.0,DT10 1AZ,www.burdentransport.co.uk,DC
03326791,HCH MARINE LIMITED,48.0,8387040.0,1,0.0,0.0,BR1 1LU,,DC
03354825,GARDNER LOGISTICS (SW) LIMITED,43.0,1457915.0,1,0.0,0.0,PL7 4JH,gardnerdistribution.com,DC
03380606,PALL-EX GROUP LIMITED,195.0,60477.0,0,0.0,0.0,LE67 1FH,www.pallex.co.uk,DC
03410518,ACTION GLOBAL LOGISTICS LIMITED,17.0,2828595.0,0,0.0,0.0,SL3 6AD,actionglobal.co.uk,DC
03436699,W SWEETING & SONS LIMITED,21.0,1979179.0,0,0.0,0.0,BS25 5RJ,wsweetingandsons.co.uk,DC
03446540,EXPRESS HANDLING SERVICES LIMITED,38.0,5835888.0,0,0.0,0.0,SL9 7QE,,DC
03485723,LONDON RIVER SERVICES LIMITED,260.0,2233091.0,1,0.0,0.0,E20 1JN,,DC
03678964,ERS DISTRIBUTION LIMITED,25.0,847625.0,1,0.0,0.0,LA6 1PF,,DC
03832124,SWINDON BLACK CAB CO LIMITED,14.0,428036.0,1,0.0,0.0,SN1 4EP,,DC
03839492,NEW PUNJAB COACHES LIMITED,27.0,1976967.0,0,0.0,0.0,SL0 9QZ,np-coaches.co.uk,DC
03865537,PEMBROKESHIRE VOLUNTARY TRANSPORT,12.0,438734.0,1,0.0,0.0,SA61 2BP,pacto.org.uk,DC
03879269,PCO GROUP UK LTD,41.0,22815762.0,0,0.0,0.0,CW5 6HT,icekingslushy.co.uk,DC
03948823,CUSTOMS INSIGHTS CONSULTANCY LIMITED,52.0,3341936.0,0,0.0,0.0,RM14 1AL,customsinsights.co.uk,DC
04142000,24 X 7 LTD.,5696.0,103127429.0,0,0.0,0.0,CM6 2JN,24x7stansted.com,DC
04154268,CENTRAL MOVES LTD,35.0,1174535.0,0,0.0,0.0,TW1 1DQ,www.centralmoves.co.uk,DC
04201024,SAIL SOUTHWOLD LIMITED,19.0,2433919.0,1,0.0,0.0,IP19 8ET,sailloftsouthwold.uk,DC
04249527,AHLMARK SHIPPING (UK) LIMITED,13.0,2288702.0,0,0.0,0.0,HU9 5PR,ahlmarklines.se,DC
04386827,WINEFLOW FREIGHT FORWARDING LTD,55.0,36674123.0,0,0.0,0.0,BN1 1EY,www.wineflow.com,DC
04441643,I-KONCEPTS LIMITED,212.0,14727989.0,0,0.0,0.0,BH23 4FL,www.i-fulfilment.com,DC
04494452,RORY J HOLBROOK LIMITED,153.0,53503590.0,0,0.0,0.0,NR16 2QN,roryjholbrook.co.uk,DC
04498020,ATANAK FORWARDING LIMITED,46.0,1559630.0,1,0.0,0.0,DA18 4AL,atanak.com,DC
04543943,E.BROWN & SON (TRANSPORT) LIMITED,19.0,644195.0,1,0.0,0.0,HU17 8EU,,DC
04549467,COMMUNITY TRANSPORT STAFFORD & DISTRICT,101.0,1965893.0,0,0.0,0.0,ST16 3EL,communitylinkstafford.co.uk,DC
04590401,BDL (STAFFS) LIMITED,37.0,1254485.0,0,0.0,0.0,ST4 2RW,bridgemeredistribution.co.uk,DC
04653606,A-STAR TRANSPORT MIDLANDS LTD,39.0,1192386.0,0,0.0,0.0,TF1 5JD,astartransport.co.uk,DC
04682435,QUANTUM AIR & SEA LIMITED,23.0,10487586.0,1,0.0,0.0,HA3 6DN,qasl.co.uk,DC
04699387,SOVEREIGN DIVING LIMITED,38.0,4867838.0,0,0.0,0.0,NE68 7SS,sovereigndiving.co.uk,DC
04777023,ENTERPRISE PRIVATE HIRE LIMITED,23.0,703202.0,0,0.0,0.0,NR8 6RL,enterpriseprivatehire.com,DC
04866023,BKG MOTOR VEHICLES LTD,15.0,3805950.0,0,0.0,0.0,WR8 9LP,,DC
05024156,R D WOODCRAFT LIMITED,31.0,1585092.0,0,0.0,0.0,SG19 3LL,www.rwoodcraft.co.uk,DC
05049116,CAMPEYS OF SELBY LIMITED,239.0,30756781.0,1,0.0,0.0,YO8 9PZ,campeysofselby.co.uk,DC
05067713,DAVID MOULAND HAULAGE LIMITED,47.0,1593535.0,0,0.0,0.0,BH24 2SD,davidmoulandhaulage.co.uk,DC
05072487,PW AND EK HARRIS TAXI HIRE LIMITED,116.0,3546584.0,1,0.0,0.0,SA1 4EH,,DC
05104702,BAYLISS EXECUTIVE TRAVEL LIMITED,53.0,2128586.0,1,0.0,0.0,CT15 4ND,www.baylissexecutivetravel.co.uk,DC
05234228,HENRY SPEIGHT LIMITED,25.0,1606700.0,0,0.0,0.0,S6 1ST,www.henryspeight.co.uk,DC
05409571,INCA TRADE LIMITED,42.0,8060892.0,0,0.0,0.0,SS17 9LA,,DC
05423895,ACTIVE FREIGHT MANAGEMENT LIMITED,27.0,13091114.0,0,0.0,0.0,HA2 6JR,www.active-freight.com,DC
05454115,D WYATT & SONS LIMITED,31.0,1051055.0,1,0.0,0.0,OX16 9LT,,DC
05466765,ALLWAYS INTERNATIONAL LIMITED,15.0,508575.0,0,0.0,0.0,SS11 7AT,allwaysinternational.co.uk,DC
05470598,RH CONSULTANTS UK LIMITED,15.0,508575.0,0,0.0,0.0,CT16 3EH,rhconsultantsuk.co.uk,DC
05536852,COMMODITY CENTRE LIMITED,45.0,5631885.0,0,0.0,0.0,CM8 3EW,www.commoditycentre.com,DC
05612355,OCEANBLUE LOGISTICS LIMITED,64.0,4113152.0,0,0.0,0.0,DN37 7DP,www.oceanbluelogistics.co.uk,DC
05677642,ON TIME MINI CABS LIMITED,12.0,366888.0,0,0.0,0.0,W6 7PH,www.ontimecar.co.uk,DC
05682479,NTG EBREX UK LTD,108.0,37700301.0,0,0.0,0.0,WS14 9HY,,DC
05828927,CITY CENTRE CENTRAL PRIVATE HIRE LIMITED,35.0,1070090.0,0,0.0,0.0,ST6 5XG,directory.shropshirestar.co.uk,DC
05865631,B.M. COACHES AND RENTAL LIMITED,89.0,3574418.0,0,0.0,0.0,S4 7UQ,bmcoaches.co.uk,DC
05874439,ULTIMATE WORKFORCE LIMITED,73.0,2475065.0,0,0.0,0.0,PE30 1HJ,,DC
05949506,442 LOGISTICS LTD,24.0,813720.0,1,0.0,0.0,OX12 8FQ,442logistics.com,DC
05959042,ASSURED GROUP (DERBY) LIMITED,68.0,2305540.0,1,0.0,0.0,DE24 8PU,www.parkwayvolkswagen.co.uk,DC
05993740,C.A.B. SERVICES (UK) LTD,20.0,678100.0,1,0.0,0.0,WR11 8QE,cab-services.co.uk,DC
06015535,DISCOVER DORSET LIMITED,31.0,1245022.0,1,0.0,0.0,BH1 4LE,www.discoverdorset.co.uk,DC
06025386,FERRARI EXPRESS LTD,125.0,14623201.0,0,0.0,0.0,KT1 2JW,,DC
06027175,ANDREWS TIPPER HIRE LIMITED,310.0,15604822.0,1,0.0,0.0,ME20 7FG,,DC
06045786,THE BIG LEMON C.I.C,226.0,1058449.0,0,0.0,0.0,BN2 5TJ,thebiglemon.com,DC
06184911,BIMSON HAULAGE LIMITED,188.0,44942631.0,0,0.0,0.0,CA1 3NQ,bimson.co.uk,DC
06197455,STANTON LOGISTICS LIMITED,260.0,20627959.0,0,0.0,0.0,S63 0JF,www.stantonlogistics.co.uk,DC
06293319,C & R TRAVEL LIMITED,28.0,1124536.0,1,0.0,0.0,NP13 1DL,,DC
06302792,WIDEM UK LIMITED,23.0,779815.0,0,0.0,0.0,NN11 4BG,www.widem.eu,DC
06322419,OCEANWAY DEVELOPMENTS LIMITED,40.0,2570720.0,0,0.0,0.0,HU6 8QY,,DC
06345739,RIVERSIDE TRAVEL (DORSET) LIMITED,69.0,2771178.0,0,0.0,0.0,DT11 8HX,riverside-travel.co.uk,DC
06352700,JLP (HAULAGE) LIMITED,40.0,1356200.0,0,0.0,0.0,OX28 4BP,jlphaulage.co.uk,DC
06416255,KIWI MOVERS LTD,42.0,1490412.0,0,0.0,0.0,SW18 3SX,kiwimovers.co.uk,DC
06444713,BEST GRASS LIMITED,18.0,3301236.0,1,0.0,0.0,NR13 3LU,,DC
06469765,J B TRANSPORT & COURIERS LTD,52.0,1833364.0,0,0.0,0.0,CM12 0DU,jb-transport.com,DC
06528991,FLEXJET OPERATIONS LIMITED,141.0,18001666.0,0,0.0,0.0,GU14 6XA,,DC
06530227,R E DAVIES LIMITED,19.0,644195.0,0,0.0,0.0,ST21 6QY,redavies.co.uk,DC
06542810,BANBURY TAXIS (BANBURY) LIMITED,19.0,580906.0,1,0.0,0.0,OX16 1XP,www.castlecarsbanbury.co.uk,DC
06589252,DIRECT SERVICE LOGISTICS UK LIMITED,26.0,881530.0,0,0.0,0.0,WD6 3TJ,www.codognotto.eu,DC
06693754,GILL'S TRANSPORT HEATHROW LTD,27.0,915435.0,0,0.0,0.0,HP2 7BN,,DC
06694452,TRAFFIC TECH U.K LIMITED,26.0,6261413.0,0,0.0,0.0,TW20 8HE,airoceanlogistics.co.uk,DC
06718573,MCGUINNESS HAULAGE LIMITED,72.0,7992791.0,0,0.0,0.0,PR1 0NS,,DC
06767419,M & H TRANSPORT LIMITED,25.0,847625.0,0,0.0,0.0,RH6 9QL,,DC
06770063,DENIZ LOGISTICS LIMITED,46.0,1524854.0,0,0.0,0.0,EN8 7EA,,DC
06813480,MANGO COURIERS LIMITED,32.0,915360.0,0,0.0,0.0,N3 1QA,mangologisticsgroup.co.uk,DC
06822148,WESTON & DISTRICT COMMUNITY TRANSPORT LTD,62.0,1322877.0,1,0.0,0.0,BS24 9AD,,DC
06889922,UK IMPORT SERVICES LIMITED,26.0,6660888.0,1,0.0,0.0,ME4 6AE,ukimportservices.com,DC
06927779,BOB DAVIES TRANSPORT LIMITED,15.0,508575.0,1,0.0,0.0,TA2 6BJ,bd-transport.co.uk,DC
06935341,ONTIME LOGISTICS EUROPE LIMITED,23.0,779815.0,0,0.0,0.0,MK8 0AJ,www.ontime-logistics.co.uk,DC
06939313,2EXCEL LOGISTICS LIMITED,164.0,29689906.0,0,0.0,0.0,MK45 3PD,2excellogistics.com,DC
06957354,T CHRISTIE & SON TRANSPORT LTD,24.0,813720.0,0,0.0,0.0,MK16 8AB,,DC
06978185,FIRST EUROPEAN LOGISTICS LIMITED,18.0,610290.0,1,0.0,0.0,BB9 6BP,www.1st-european.com,DC
06979957,GO GREEN TAXIS LTD.,160.0,4891840.0,0,0.0,0.0,OX11 7PH,www.gogreentaxisltd.co.uk,DC
06983718,FIRST BUS CENTRAL SERVICES LIMITED,855.0,48212552.0,0,0.0,0.0,W2 1AF,www.firstbus.co.uk,DC
06986060,OXFORD TAXI'S LIMITED,12.0,481944.0,0,0.0,0.0,OX4 3AZ,oxfordcars.co.uk,DC
06993580,SEVEN SEAS LOGISTICS LIMITED,31.0,14472018.0,0,0.0,0.0,PO20 2EW,www.7seaslogistics.com,DC
07018318,MANBIR BAINS LTD,33.0,943965.0,0,0.0,0.0,HD1 4SH,,DC
07027567,24X7 (STAFFORDSHIRE) LIMITED,440.0,6066810.0,0,0.0,0.0,CM6 2JN,,DC
07028707,AGILITY DGS UK LIMITED,53.0,89814362.0,0,0.0,0.0,RG1 3BD,agilitystoke.com,DC
07040110,TREMAYNE DISTRIBUTIONS LIMITED,28.0,3504284.0,0,0.0,0.0,RG12 1RL,uk-tdl.com,DC
07103674,AIR ONE AVIATION LIMITED,62.0,708082367.0,0,0.0,0.0,KT1 4EQ,aironeaviation.com,DC
07107714,EXCEED LOGISTICS LIMITED,125.0,4238125.0,0,0.0,0.0,DN41 8DF,exceed-logistics.co.uk,DC
07110971,M D WILLIAMS TRANSPORT LIMITED,18.0,610290.0,1,0.0,0.0,GL10 2PG,www.williams-transport.co.uk,DC
07175699,IT'S E.J'S CARS LTD,22.0,672628.0,0,0.0,0.0,DN15 7RA,,DC
07279723,NOW STORAGE LTD,15.0,3211860.0,0,0.0,0.0,HR9 7TF,www.nowstorage.co.uk,DC
07290390,SEAHAVEN TRAVEL LIMITED,12.0,423084.0,0,0.0,0.0,BN9 9PA,,DC
07295170,VIRGINIA TRANSPORT (UK) LIMITED,26.0,6845577.0,0,0.0,0.0,B79 9BJ,virginialogistics.ie,DC
07344684,FORREST LOGISTICS LIMITED,46.0,1559630.0,0,0.0,0.0,HU13 0EG,forestlogistics.co.uk,DC
07363374,A.N.A. AVIATION GROUP HOLDINGS LTD,31.0,1992308.0,0,0.0,0.0,RH10 1DD,network-airline.com,DC
07365418,BRITAM SHIPPING LTD,68.0,28077428.0,0,0.0,0.0,ST1 5GQ,britishamericanshipping.com,DC
07395472,NRT LTD,68.0,2305540.0,1,0.0,0.0,CB8 0AP,,DC
07399282,RJM COMMERCIALS LIMITED,43.0,1457915.0,0,0.0,0.0,NR16 2JU,rjmcommercials.co.uk,DC
07412672,COOL RUNNING (SHROPSHIRE) LIMITED,52.0,1487460.0,0,0.0,0.0,SY4 5SD,coolrunningtransport.com,DC
07427690,ASHWOOD TRAVEL LIMITED,16.0,642592.0,1,0.0,0.0,HP15 6LJ,ashwoodtravel.co.uk,DC
07430139,GBA TECHNOLOGIES LIMITED,57.0,3663276.0,0,0.0,0.0,DN31 3UA,,DC
07430588,J SHAH LIMITED,15.0,964020.0,0,0.0,0.0,E12 6TS,,DC
07454891,BERESFORD CONTRACTING LIMITED,191.0,6475855.0,1,0.0,0.0,SK17 7LF,beresfordcontractingltd.co.uk,DC
07485952,WIGHT COMMUNITY ACCESS LTD,20.0,193489.0,0,0.0,0.0,PO39 0AX,www.fytbus.org.uk,DC
07488157,CRYS&OVY LIMITED,18.0,610290.0,0,0.0,0.0,E14 8PX,,DC
07570311,HARE BULK HAULAGE LIMITED,40.0,1356200.0,0,0.0,0.0,DL8 1JP,www.bulklogisticsgroup.com,DC
07626191,SPECIALIST DRIVER RESOURCING LTD,25.0,847625.0,0,0.0,0.0,RG8 7SJ,,DC
07630311,TELFORD TAXI HIRE LIMITED,21.0,642054.0,1,0.0,0.0,TF2 8AJ,,DC
07645559,1ST CALL COURIER LTD,19.0,644195.0,0,0.0,0.0,HP3 9HN,1stcallcourier.com,DC
07669938,CROWN CABS TRAVEL LIMITED,36.0,1100664.0,0,0.0,0.0,HP20 2PA,,DC
07710318,BRIGIT'S AFTERNOON TEA LIMITED,116.0,3901312.0,0,0.0,0.0,SG1 3QP,b-bakery.com,DC
07772181,R RUSS LIMITED,52.0,1845272.0,1,0.0,0.0,TN16 1TW,alesrruss.co.uk,DC
07786619,FREIGHTLANE LTD,14.0,2408604.0,0,0.0,0.0,AL3 6PA,www.starcargo.co.uk,DC
07806680,RST DIRECT LTD,16.0,1028288.0,1,0.0,0.0,SL1 4NH,www.rstdirect.co.uk,DC
07821356,REDPANDA FULFILMENT LIMITED,16.0,124115.0,0,0.0,0.0,SL7 1YA,www.redpandafulfilment.co.uk,DC
07843164,L T THOMAS TRANSPORT LIMITED,25.0,847625.0,0,0.0,0.0,SR7 8PX,,DC
07864096,SURE PARKING LTD,20.0,2503060.0,1,0.0,0.0,RH6 0AH,sureparking.co.uk,DC
07871727,AIRPORT TRANSFER CARS LIMITED,44.0,1345256.0,0,0.0,0.0,EN1 1FS,247airporttransfer.co.uk,DC
07885473,TEMPLES TRANSPORT LIMITED,37.0,11843304.0,0,0.0,0.0,PE11 2TA,templestransport.co.uk,DC
07889532,EXPRESS TRANSPORT (UK) LTD,30.0,1017150.0,0,0.0,0.0,GU11 2BU,,DC
07919064,SHREE GANESHA ENTERPRISE LIMITED,13.0,1232764.0,0,0.0,0.0,RG1 7QA,,DC
07932003,S A INTERNATIONAL SHIPPING LTD,13.0,440765.0,1,0.0,0.0,EX16 6TG,shelleyashmanshipping.co.uk,DC
07969443,R V ARTS LIMITED,58.0,1966490.0,1,0.0,0.0,OX1 5PG,,DC
07981034,ONYX COMMERCIAL LIMITED,27.0,18881811.0,0,0.0,0.0,RG1 8LS,www.luxurywood.co.uk,DC
07986126,ABS TRANSPORT LIMITED,24.0,813720.0,0,0.0,0.0,N8 9DG,abstransport.co.uk,DC
07993786,KIRTON CARAVAN STORAGE LTD,18.0,187468.0,1,0.0,0.0,PE21 7AA,wittswood.co.uk,DC
07998191,GETAWAY CARS (YORK) LTD,29.0,886646.0,0,0.0,0.0,YO31 7UU,www.taxis-in-york.co.uk,DC
08011514,ZENITH CARS LTD,15.0,602430.0,1,0.0,0.0,CR4 1LG,,DC
08020950,NATIONWIDE COACHES LTD,32.0,1285184.0,1,0.0,0.0,PE3 8YQ,nationwide-coaches.co.uk,DC
08138415,PLATINUM COACH HIRE LIMITED,13.0,522106.0,0,0.0,0.0,HP15 6LJ,www.platinumcoachhire.co.uk,DC
08220985,STRONGHOLD GLOBAL LIMITED,35.0,1942010.0,0,0.0,0.0,SN3 4ND,www.strongholdglobal.com,DC
08224891,LOADS4LESS LIMITED,22.0,780692.0,0,0.0,0.0,NR1 1WY,www.loads4less.co.uk,DC
08238991,C & E TRAVEL LIMITED,18.0,722916.0,1,0.0,0.0,NP18 2LP,,DC
08268072,NAIRA MAIL LIMITED,18.0,610290.0,0,0.0,0.0,W3 7SX,,DC
08270045,FELIXSTOWE TRAVEL LIMITED,40.0,1606480.0,0,0.0,0.0,IP31 2QY,felixstowetravel.com,DC
08276017,M&B (LOGISTICS) LTD,35.0,1186675.0,0,0.0,0.0,CT16 3QX,mandblogistics.com,DC
08277269,BANYARDS TAXIS LIMITED,19.0,580906.0,1,0.0,0.0,CM9 4LJ,,DC
08309475,ACE CABS STAMFORD LTD,14.0,428036.0,0,0.0,0.0,PE9 1XP,www.ace-cabs.com,DC
08321751,NEXTBIKE UK LTD,60.0,3992700.0,0,0.0,0.0,SW9 8LA,www.nextbike.net,DC
08327247,WHEELY LONDON LTD,13.0,397462.0,0,0.0,0.0,TW8 8JF,wheely.com,DC
08349633,ACF WORKFORCE LIMITED,36.0,1220580.0,1,0.0,0.0,PE2 6PZ,,DC
08360201,PEMBROKESHIRE TAXI AND MINIBUS HIRE LIMITED,44.0,1345256.0,1,0.0,0.0,SA72 4UD,,DC
08362085,DUAL LOGISTIC LTD,17.0,576385.0,0,0.0,0.0,DE15 9AA,,DC
08364105,G TRANSPORT LIMITED,15.0,508575.0,0,0.0,0.0,LU7 2SY,www.gtransport.co.uk,DC
08373580,KENYON BROTHERS LIMITED,13.0,440765.0,0,0.0,0.0,L40 9RD,,DC
08380388,MOTIV8 OVERLAND TRACTION LIMITED,76.0,2576780.0,0,0.0,0.0,CA1 1BJ,,DC
08398649,DEFENDA TRANSPORT & LOGISTICS LTD,14.0,899752.0,0,0.0,0.0,CV3 1JN,www.rugbycouriers.co.uk,DC
08424330,SHARPS MOVE SOLUTIONS LTD,15.0,508575.0,1,0.0,0.0,IG10 4LF,sharpsmovesolutions.co.uk,DC
08429881,D A COMMERCIALS LTD,23.0,779815.0,0,0.0,0.0,EX12 3HJ,,DC
08455514,LARKINS TRANSPORT LIMITED,23.0,779815.0,1,0.0,0.0,DY11 7BG,larkins.co.uk,DC
08464104,VICOVANU LTD,22.0,745910.0,0,0.0,0.0,CM12 0EQ,,DC
08481512,XPERT CARS LIMITED,28.0,856072.0,0,0.0,0.0,KT19 8EX,xpertcars.co.uk,DC
08485623,BALMORAL CHASE LTD,29.0,961321.0,1,0.0,0.0,E4 6AP,,DC
08502320,ACE GRAB HIRE AND HAULAGE LIMITED,12.0,406860.0,1,0.0,0.0,UB9 6LX,www.aceghh.co.uk,DC
08504683,FENLAND HAULAGE LIMITED,60.0,2034300.0,0,0.0,0.0,PE13 1NE,www.fenlandhaulageandstorage.co.uk,DC
08517098,PEDAL & POST LTD,51.0,6382803.0,1,122000.0,0.0,OX14 3LH,pedalandpour.co.uk,DC
08529658,G K FRIEND HAULAGE LIMITED,20.0,678100.0,0,0.0,0.0,CT15 5AR,,DC
08530739,CARELINE MOVING & STORAGE UK LIMITED,30.0,1064580.0,0,0.0,0.0,UB8 2DB,www.careline.ie,DC
